task_id	annotation_type	turns_n	user_type	interaction_style	proactive	ext_knowledge	doc_filename	category	subcategory
TASK_01095	fully_manual	7	Operatore PA	Lei	False	False	cles__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01096	fully_manual	8	Operatore PA	Lei	False	False	cinte_tesino__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01097	fully_manual	8	Operatore PA	Lei	False	False	cles__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01098	fully_manual	14	Operatore PA	Lei	False	False	codogne'__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01099	fully_manual	10	Operatore PA	Lei	False	False	commezzadura__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01100	fully_manual	4	Operatore PA	Lei	False	False	comune_altopiano_della_vigolana__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01101	fully_manual	12	Operatore PA	Lei	False	False	comune_altopiano_della_vigolana__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01102	fully_manual	10	Operatore PA	Lei	False	False	consorzio_intercomunale_di_servizi_(c.i.dis.)__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01103	fully_manual	4	Operatore PA	Lei	False	False	druento__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01104	fully_manual	8	Operatore PA	Lei	False	False	fai_della_paganella__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01105	fully_manual	12	Operatore PA	Lei	False	False	fai_della_paganella__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01106	fully_manual	12	Operatore PA	Lei	False	False	fiave'__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01107	fully_manual	10	Operatore PA	Lei	False	False	fino_del_monte__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01108	fully_manual	10	Operatore PA	Lei	False	False	garniga_terme__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01109	fully_manual	6	Operatore PA	Lei	False	False	fiave'__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01110	fully_manual	10	Operatore PA	Lei	False	False	folgaria__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01111	fully_manual	8	Operatore PA	Lei	False	False	golfo_aranci__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01112	fully_manual	8	Operatore PA	Lei	False	False	lavis__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01113	fully_manual	4	Operatore PA	Lei	False	False	folgaria__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01114	fully_manual	10	Operatore PA	Lei	False	False	garniga_terme__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01115	fully_manual	4	Operatore PA	Lei	False	False	grigno__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01116	fully_manual	14	Operatore PA	Lei	False	False	folgaria__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01117	fully_manual	9	Operatore PA	Lei	False	False	lavarone__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01118	fully_manual	10	Operatore PA	Lei	False	False	lavis__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01119	fully_manual	6	Operatore PA	Lei	False	False	levico_terme__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01120	fully_manual	4	Operatore PA	Lei	False	False	madruzzo__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01121	fully_manual	8	Operatore PA	Lei	False	False	male'__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01122	fully_manual	10	Operatore PA	Lei	False	False	mezzano__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01123	fully_manual	4	Operatore PA	Lei	False	False	male'__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01124	fully_manual	9	Operatore PA	Lei	False	False	mezzocorona__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01125	fully_manual	8	Operatore PA	Lei	False	False	mirano__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01126	fully_manual	10	Operatore PA	Lei	False	False	novaledo__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01127	fully_manual	8	Operatore PA	Lei	False	False	novella__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01128	fully_manual	6	Operatore PA	Lei	False	False	nuoro__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01129	fully_manual	12	Operatore PA	Lei	False	False	piossasco__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01130	fully_manual	8	Operatore PA	Lei	False	False	pieve_tesino__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01131	fully_manual	8	Operatore PA	Lei	False	False	pieve_di_bono_-_prezzo__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01132	fully_manual	6	Operatore PA	Lei	False	False	pergine_valsugana__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01133	fully_manual	6	Operatore PA	Lei	False	False	ossana__2021.txt	AmiciFamiglia	AmiciFamiglia
TASK_01134	fully_manual	8	Operatore PA	Lei	False	False	ospedaletto__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01135	fully_manual	10	Operatore PA	Lei	False	False	orbassano__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01136	fully_manual	4	Operatore PA	Lei	False	False	onore__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01137	fully_manual	8	Operatore PA	Lei	False	False	mezzano__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01138	dynamic_interface	10	Operatore PA	Tu	False	False	ossana__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01139	dynamic_interface	6	Operatore PA	Tu	False	False	pieve_tesino__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01140	dynamic_interface	6	Operatore PA	Tu	False	False	pomarolo__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01141	dynamic_interface	6	Operatore PA	Tu	False	False	porte_di_rendena__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01142	dynamic_interface	6	Operatore PA	Tu	False	False	pomarolo__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01143	dynamic_interface	8	Operatore PA	Tu	False	False	primiero_s.martino_di_castrozza__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01144	dynamic_interface	8	Operatore PA	Tu	False	False	predaia__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01145	dynamic_interface	8	Operatore PA	Tu	False	False	regalbuto__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01146	dynamic_interface	8	Operatore PA	Tu	False	False	riva_del_garda__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01147	dynamic_interface	8	Operatore PA	Tu	False	False	ronchi_valsugana__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01148	dynamic_interface	6	Operatore PA	Tu	False	False	rovereto__2021.txt	AmiciFamiglia	AmiciFamiglia
TASK_01149	dynamic_interface	8	Operatore PA	Tu	False	False	romans_d'isonzo_v2.1__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01150	dynamic_interface	8	Operatore PA	Tu	False	False	ronchi_valsugana_v2.1__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01151	dynamic_interface	6	Operatore PA	Tu	False	False	rovetta_v2.1__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01152	dynamic_interface	4	Operatore PA	Tu	False	False	ronchi_valsugana_v2.1__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01153	dynamic_interface	8	Operatore PA	Tu	False	False	sant'orsola_terme_v2.1__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01154	dynamic_interface	8	Operatore PA	Tu	False	False	samone_v2.1__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01155	dynamic_interface	6	Operatore PA	Tu	False	False	san_michele_all'adige_v2.1__2021.txt	AmiciFamiglia	AmiciFamiglia
TASK_01156	dynamic_interface	6	Operatore PA	Tu	False	False	sanzeno_v2.1__2021.txt	AmiciFamiglia	AmiciFamiglia
TASK_01157	dynamic_interface	4	Operatore PA	Tu	False	False	sanzeno_v2.1__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01158	dynamic_interface	6	Operatore PA	Tu	False	False	segonzano_v2.1__2021.txt	AmiciFamiglia	AmiciFamiglia
TASK_01159	dynamic_interface	6	Operatore PA	Tu	False	False	telve_di_sopra_v2.1__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01160	dynamic_interface	8	Operatore PA	Tu	False	False	san_michele_all'adige_v2.1__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01161	dynamic_interface	6	Operatore PA	Tu	False	False	san_benedetto_val_di_sambro_v2.1__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01162	dynamic_interface	8	Operatore PA	Tu	False	False	scurelle_v2.1__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01163	dynamic_interface	8	Operatore PA	Tu	False	False	rovereto_v2.1__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01164	dynamic_interface	8	Operatore PA	Tu	False	False	san_michele_all'adige_v2.1__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01165	dynamic_interface	8	Operatore PA	Tu	False	False	scurelle_v2.1__2021.txt	AmiciFamiglia	AmiciFamiglia
TASK_01166	dynamic_interface	6	Operatore PA	Tu	False	False	telve_di_sopra_v2.1__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01167	dynamic_interface	8	Operatore PA	Tu	False	False	telve_v2.1__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01168	dynamic_interface	6	Operatore PA	Tu	False	False	terre_d'adige_v2.1__2021.txt	AmiciFamiglia	AmiciFamiglia
TASK_01169	dynamic_interface	10	Operatore PA	Tu	False	False	valdaone_v2.1__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01170	dynamic_interface	8	Operatore PA	Tu	False	False	scurelle_v2.1__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01171	dynamic_interface	6	Operatore PA	Tu	True	False	segonzano_v2.1__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01172	dynamic_interface	8	Operatore PA	Tu	True	False	tione_di_trento_v2.1__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01173	dynamic_interface	10	Operatore PA	Tu	False	False	vallarsa_v2.1__2022.txt	AmiciFamiglia	AmiciFamiglia
